latitude,longitude,depth,mag
-37.4077,177.1271,152.54,4.5
-39.9968,175.0675,72.969,4.5
-40.125,176.9599,53.633,3.9
-37.4374,176.555,211.484,4.6
-38.437,175.89,205.74,4.1
-38.1258,175.9625,231.641,4.1
-37.6106,177.3186,7.9,4.6
-39.104,176.067,74.3,4
-38.423,176.092,199.8,4
-37.0714,176.7109,315.313,4.1
-38.829,175.936,107.5,4
-37.323,177.328,154.8,5
-38.331,175.915,230.2,4.4
-39.848,176.73,30.8,4.8
-39.706,174.357,114.3,4.3
-39.2,177.456,19.1,4.3
-39.199,175.215,5.1,3.7
-37.497,177.499,126.6,4.3
-38.346,176.113,206.3,4.1
-38.999,176.003,77,4.7
-37.388,176.29,198.9,4.1
-38.597,175.68,247.7,4.2
-39.414,177.577,10,4.8
-37.611,176.518,244.1,4
-39.812,174.338,137.9,4.8
-39.261,175.6,112.9,4.5
-38.834,176.226,118.5,4.5
-38.428,176.067,163,6.3
-37.892,176.706,189.5,4.4
-39.07,176.72,72,4.6
-37.83,177.56,42,4.1
-37.895,177.733,74.9,4.9
-38.444,178.272,10,4.3
-38.858,176.112,107.7,4.9
-38.639,176.167,110.5,5.6
-38.311,175.99,195.1,4.9
-37.812,177.57,38.6,4.6
-37.764,177.582,44.4,4.5
-38.116,176.01,209.2,4.2
-37.201,176.888,229.3,4.1
-37.212,176.625,162.2,4
-37.038,176.738,289.3,4.3
-38.491,175.808,172,4.2
-39.849,174.607,109.1,4.1
-40.498,176.144,27.7,4.9
-38.645,175.266,229.2,4
-38.95,174.952,235.8,4
-37.813,176.168,310.9,4.6
-39.702,175.675,4.4,4.1
-37.56,177.192,101.5,4
-38.572,177.843,30.3,4.1
-38.524,176.973,61.4,4.7
-37.427,177.445,4.9,4.1
-39.068,175.807,90.8,5.3
-39.637,174.113,208,4.1
-38.028,176.38,163.9,4.5
-39.856,175.018,85.3,4.1
-38.453,175.821,180.8,4
-38.161,176.907,119.4,4.3
-37.234,176.828,172.3,4.4
-40.135,174.96,21.5,3.9
-38.587,175.355,228.8,4.2
-37.401,176.179,286.3,4.2
-37.511,176.514,198.1,4
-38.029,176.518,158.7,4
-37.578,176.575,177,4.2
-38.584,177.858,25.4,3.8
-37.562,176.547,176.4,4.1
-37.332,176.908,178.1,4.1
-38.727,176.301,81,4.3
-37.035,176.679,225.1,4
-38.556,175.805,150.1,5
-39.121,176.309,78.5,4.1
-37.909,177.769,58.4,4.4
-38.48,176.208,104.7,4.7
-37.949,176.018,207.9,4.6
-38.008,176.02,201.4,4.4
-37.031,176.376,272.3,4
-38.165,175.868,189.3,4.3
-38.577,175.686,184.6,4.8
-39.989,174.672,114.1,4.7
-37.719,177.625,75.3,4.7
-37.158,176.885,233.7,4.5
-38.6,176.475,98.9,4.9
-38.561,175.934,140.6,4
-40.2,176.403,48.1,4.4
-39.57,174.226,226.8,4.2
-37.563,177.136,139,4.2
-37.239,176.746,207.5,4.2
-39.795,176.552,28.5,3.8
-39.945,176.724,31.7,4.1
-39.976,175.035,104.2,4.3
-39.382,174.124,325.4,5
-37.255,176.437,318.2,4.2
-37.431,177.471,117.1,4.6
-39.643,174.369,141.7,4
-37.426,176.567,223,4.4
-38.938,174.966,249,4.4
-37.581,176.846,145.2,4.2
-37.722,176.331,259.1,4.1
-39.979,176.822,41.7,4.3
-38.51,176.159,112.8,4.6
-39.926,177.026,28.4,4.3
-40.302,176.525,35,4.7
-38.711,174.816,584.3,4.6
-38.239,176.018,174.1,4.2
-39.534,174.192,32,4.1
-38.654,175.274,210.5,4.1
-38.214,176.165,158.6,4.4
-37.018,176.658,201.6,4
-39.102,174.817,202,4.1
-37.61,176.218,271.6,4.4
-37.859,176.563,137.3,4.3
-37.989,176.598,142,4.2
-38.2,176.135,144.9,4
-37.616,175.902,248.2,4.3
-39.42,174.873,252.9,4
-37.897,176.387,167.3,4.1
-38.654,175.691,157.7,4.4
-38.909,177.165,39.9,4.2
-38.178,177.811,67.8,4
-38.924,177.961,27.2,4.3
-38.933,178.016,27,4.2
-38.98,178.117,25.4,4.5
-38.717,175.267,205.3,4.3
-38.593,175.787,154.3,4.1
-39.286,174.532,264,4.1
-37.815,176.645,5,4
-38.312,175.95,175.9,4.5
-38.929,175.651,108.3,5.2
-38.672,177.138,42.2,4.7
-38.939,178.061,42.7,4.4
-38.637,175.307,229.9,4
-39.318,178.017,43.3,4.2
-37.678,176.243,209.4,4.1
-38.038,176.012,181.7,4
-37.806,177.582,41.8,4.5
-40.301,176.634,47.3,4.3
-37.513,176.318,312.5,4.6
-39.891,176.671,26.9,3.9
-38.313,178.069,29.2,4.2
-37.493,176.531,178.6,4
-38.231,176.012,180.5,4.1
-38.523,176.513,78.7,4.3
-37.38,176.852,171.5,4.2
-37.431,176.572,219,4.7
-37.829,176.625,2.4,4.2
-38.041,176.502,124.7,4.2
-37.937,176.566,151.1,4.6
-37.875,176.617,155,4.4
-40.418,176.16,34.7,4.1
-38.062,177.728,40.7,4.1
-38.507,175.766,156.9,4.1
-38.97,178.086,41.4,3.8
-38.701,176.047,110.3,4.3
-38.344,175.866,160.3,4.6
-38.277,175.835,196.6,4.8
-37.745,176.226,206.4,4.2
-39.359,174.277,271.3,4.2
-39.727,175.366,69.5,4.1
-39.906,174.422,138.4,4
-37.565,176.424,209.2,4.2
-40.396,176.723,19.8,4.4
-37.985,177.145,71.6,4.2
-37.517,176.552,290.9,4.1
-38.674,175.75,152.3,5.5
-37.595,176.473,178.3,4.1
-37.241,176.765,214.2,4.7
-37.953,176.336,160.8,4
-38.942,175.282,155.6,4
-38.206,175.814,173.5,4
-38.33,175.813,201.6,4
-38.313,177.235,50.8,4.4
-37.912,177.567,50.5,4.4
-38.043,178.07,65.5,4.8
-38.235,177.025,64,4.1
-37.39,176.528,214.3,4.7
-37.833,176.669,159.9,4.4
-38.471,176.004,152.1,4.2
-38.617,176.224,2.4,4.7
-38.058,176.302,159.3,4
-37.643,176.01,274.3,4
-37.766,176.247,235,4.1
-38.9,174.962,227.3,4
-38.053,177.551,80.8,4.8
-38.174,176.036,174.3,4.3
-38.302,178.099,19.4,4
-37.582,175.975,243.5,4
-37.816,177.581,42.9,4.2
-38.609,177.92,26.5,4.2
-37.695,177.233,122.2,4
-38.447,175.852,181.2,4.1
-40.143,176.978,21.6,4.8
-37.442,176.722,174.3,4.4
-38.257,175.991,193.9,4.1
-40.28,176.38,34,5.1
-39.617,174.44,135.6,4.6
-39.87,176.92,38.8,4.5
-39.54,174.301,226.2,4
-37.462,176.419,284.6,4.3
-37.607,177.281,144.6,4.1
-37.125,176.813,260.7,4.9
-37.518,176.584,189.9,5
-39.626,174.153,212.2,4.3
-38.951,176.199,79.9,4.1
-38.778,175.914,122.2,4.6
-39.149,174.893,215.5,4.2
-37.994,176.45,169.3,4.4
-38.563,175.303,266,4
-38.133,176.322,159.9,4.2
-37.311,175.885,221.5,4
-38.482,175.756,180.6,4.7
-38.278,176.715,81.3,4.4
-37.415,177.581,99,4.1
-39.836,175.559,31.6,4.6
-38.843,175.125,241.8,4
-37.877,175.895,258.4,4.2
-39.045,174.851,212,4.4
-38.911,178.015,28.5,4.1
-38.931,177.994,27.1,4.2
-38.934,178.061,25.6,4.2
-38.905,177.994,27,3.8
-38.502,175.996,158.1,5.6
-38.841,175.262,202,4.1
-40.135,176.287,35.1,4.1
-40.143,176.583,33,4.3
-38.119,176.183,150.5,5
-38.349,178.006,19.2,4.2
-38.547,177.937,19.1,4
-38.933,177.333,35.8,4.6
-39.731,177.284,18.9,4.3
-37.178,176.708,237.4,4.4
-38.77,175.094,240.8,5.1
-38.845,176.021,101,4.2
-38.499,175.349,274.1,4.3
-37.756,176.728,6.9,4.4
-38.296,175.921,168.2,4
-37.525,176.489,205.1,4.6
-39.225,177.125,29.8,4.7
-39.538,174.329,228.5,4.3
-38.2,175.632,282.4,4.2
-37.775,176.182,229.2,4.7
-37.577,176.511,190.4,4.5
-39.12,174.86,230,3.6
-38.633,175.52,171.8,4.2
-39.132,174.767,222.7,4.4
-38.642,175.738,150.6,4
-37.265,176.208,251.5,4
-37.624,176.392,202.8,4.4
-40.08,175.818,59,4.2
-38.357,176.112,149.4,4.3
-37.953,177.182,80.7,4
-38.309,176.269,118.9,4.2
-37.286,177.244,146.7,4
-38.887,175.861,4.5,4
-39.146,175.829,121.1,4.4
-37.942,176.673,138.1,4.2
-38.527,177.933,22.2,4
-40.235,175.032,12,4.2
-38.357,177.836,29.9,4
-38.37,177.85,31,4.4
-39.536,177.103,31.2,4
-38.573,177.874,25.2,4.1
-40.424,176.286,35.5,3.8
-37.711,176.307,202.5,4.1
-38.835,175.891,126.5,4
-39.074,174.826,215.6,4
-39.151,177.368,29.3,4.1
-37.894,176.149,185.4,4
-38.178,176.347,173.1,4.4
-39.68,174.171,203.1,4.9
-38.235,175.957,199.1,4.5
-40.446,176.805,26.6,4.7
-40.419,176.784,15.7,4.9
-38.867,175.347,163.6,4.2
-40.433,176.818,21,5
-39.435,174.18,237.8,4.4
-38.873,175.835,116.5,4.3
-37.834,176.26,234.9,4.5
-37.906,176.176,182.5,4.3
-40.108,174.9,30.4,4.7
-38.066,177.018,5,4.1
-37.966,176.02,203.6,4.1
-37.421,177.282,11.1,4.2
-38.454,175.873,164.9,4
-38.94,177.378,36.8,3.9
-37.133,176.695,332.7,4.1
-38.965,177.353,37.7,5.1
-40.401,175.906,30.9,4.3
-37.548,175.859,241.5,4.8
-38.05,176.41,158.3,4.3
-40.458,175.984,32.3,4
-39.048,174.884,225.2,4.1
-38.86,176.462,63.7,4.1
-38.566,175.784,153.6,4
-38.78,175.647,115.6,4.6
-37.853,176.952,5,3.7
-37.87,176.933,4.4,3.7
-37.878,176.965,5,4
-37.8,176.927,5,4.3
-38.088,177.682,5,4
-39.094,176.237,64.7,4.5
-38.706,175.782,111.6,4
-38.854,174.96,236.7,4.7
-38.247,177.362,48.9,4
-37.285,177.208,133.4,4.5
-38.469,175.818,171.1,4
-39.227,174.612,203,4.6
-37.99,176.592,138.7,4.5
-37.547,176.602,179.4,4.7
-38.443,175.921,160,4.1
-39.48,177.275,29.9,4.3
-38.251,175.804,206.9,4.1
-39.178,175.158,125.3,4.7
-37.165,176.892,259.8,4.7
-39.05,174.852,227.9,5.1
-37.804,176.551,154.2,4
-40.126,174.909,21.6,3.9
-39.071,174.928,227.5,4
-37.643,177.34,119.7,4.7
-38.37,176.04,173.4,4
-37.455,176.462,224.6,4.1
-37.409,177.264,128.1,4
-38.776,175.701,119.1,4
-40.047,176.492,73.2,4.7
-38.992,176.23,81,4.2
-37.117,176.53,212.1,4
-40.416,175.605,41,4.3
-40.42,175.595,40.1,4.6
-38.566,175.649,169.9,4
-38.242,175.751,182,4
-38.263,175.908,160.5,4
-38.468,175.875,162,4.6
-38.711,176.81,63.6,3.9
-37.41,177.353,132.9,4.2
-39.629,175.997,47.1,4.7
-39.731,176.845,58,4.2
-38.442,175.68,194.3,4
-37.159,176.706,281,4.2
-37.336,177.427,130.9,4.1
-40.439,176.529,36,4.5
-37.763,176.033,298.6,0
-37.87,176.236,148.4,3.6
-40.103,174.948,12,3.9
-38.845,175.128,212.2,4.2
-38.601,175.54,180.2,4
-39.976,176.85,47.8,4.3
-39.954,177.097,26.6,3.9
-37.801,176.731,161,4.3
-38.133,176.158,160.3,4
-37.424,176.76,240.9,4.6
-38.63,175.816,168.7,4.3
-38.921,175.74,3.2,4.4
-38.96,175.738,2.7,4
-39.791,176.885,28,3.7
-38.963,175.74,3.3,3.5
-38.138,176.2,166.1,4.1
-37.768,177.218,77.7,4.5
-39.044,175.722,6.2,3.8
-37.981,176.367,153.3,4
-37.653,177.402,104,4.1
-39.142,174.803,208.5,4.6
-37.28,176.816,197.3,4.7
-37.682,177.698,82.3,4
-39.483,177.151,26.2,4
-37.753,176.422,181.7,4.5
-38.748,175.303,213,4
-37.856,176.787,165.1,5.1
-38.522,175.998,154.1,4.3
-38.599,176.74,69.4,4
-38.298,175.997,163.4,4.6
-38.533,175.75,170.8,4.1
-38.626,176.613,68.8,4.5
-38.324,175.886,176.9,4.3
-38.733,175.138,244.2,4.1
-39.773,174.598,24.5,4.1
-37.433,176.557,235,4.3
-40.288,175.981,71.7,4.3
-37.248,176.87,241.4,4.1
-40.16,174.91,12,3.7
-39.961,176.652,38.3,4
-39.178,176.079,85.3,4
-37.301,176.659,239.3,4.6
-37.79,177.567,46.3,4.5
-38.176,175.827,197.7,4.3
-37.766,177.584,40.9,4.5
-38.23,176.076,160.2,4.4
-37.7,177.435,107.6,3.8
-40.366,176.256,41.4,4.2
-38.617,177.983,43.4,3.8
-37.736,176.303,290,3.9
-37.324,176.502,300.4,4.6
-39.203,177.905,58.4,4.1
-38.469,175.345,214,3.6
-38.037,176.467,132.4,3.5
-37.497,177.333,130.7,3.8
-38.681,175.474,184.2,0
-37.027,176.619,290.9,4.1
-39.892,176.76,49.1,3.5
-39.485,174.41,218.6,3.6
-38.36,175.721,192.7,3.9
-40.212,174.779,33,3.8
-38.317,175.753,209.9,0
-38.741,175.729,143.1,4.4
-39.41,174.624,205.4,3.5
-38.729,175.275,219.6,4.1
-39.88,175.114,71.5,3.6
-38.254,176.092,184.9,4.8
-38.614,176.683,64.4,4
-37.8,176.749,2,4
-38.003,176.637,143.8,3.9
-38.883,178.168,28.4,3.5
-38.673,175.924,119.6,3.6
-39.075,175.073,168.2,3.5
-38.364,177.01,55.5,3.9
-37.968,176.126,175.7,3.8
-39.042,177.445,70.4,3.6
-38.237,175.951,185,3.5
-37.136,176.739,199.9,4.1
-39.396,174.641,173.7,4.2
-38.049,175.86,186.1,3.5
-37.58,176.544,192.3,3.9
-37.087,176.747,394.3,4.3
-38.271,176.233,160,3.9
-38.147,176.03,202.8,4.4
-39.082,176.272,88.3,4.5
-37.769,176.801,5,4.1
-38.903,177.304,37,4.6
-37.463,177.435,149.7,4.1
-39.671,176.821,35.5,4.4
-38.235,177.378,50.2,4.2
-38,176.241,203.6,4.3
-40.118,174.922,28.4,4.2
-38.832,175.995,5,4.3
-38.809,175.87,5,4.4
-37.803,176.792,5,4.2
-38.61,175.92,154,4.1
-39.105,175.894,50.9,5.2
-38.06,176.43,157,4.5
-39.47,174.4,222,3.8
-38.48,175.5,244,4.5
-39.715,176.851,31.8,5.5
-37.46,177.12,2,3.8
-39.06,174.91,227,4.2
-38.12,176.22,165,3.9
-37.6,177.42,115,3.8
-38.27,175.91,173,3.9
-37.13,176.41,284,3.9
-37.8,176.82,2,3.8
-39.24,175.21,140,4.2
-37.73,176.84,5,3.9
-37.77,176.16,195,4.1
-36.97,176.38,313,4.3
-38.76,175.93,130,3.8
-39.16,174.76,227,4.3
-38.15,175.96,174,3.9
-37.97,176.06,178,4.1
-38.08,176.18,159,3.7
-39.3,177.19,38,4.5
-38.68,175.75,171,3.8
-39.64,174.36,207,4.9
-37.62,177.13,3,3.7
-40.11,175.04,68,4.1
-37.94,176.07,169,3.7
-37.92,177.71,62,4
-37.67,177.4,59,3.8
-38.286,175.849,179.4,3.7
-37.95,176.73,108,3.7
-38.24,175.86,179,4.4
-37.87,176.47,154,3.7
-38.198,176.91,82.5,4.2
-37.29,176.48,208,4
-39.96,176.77,44,3.9
-38.35,175.67,180,4.1
-38.28,175.88,166,3.8
-40.41,175.67,32,4
-38.33,175.61,161,3.8
-38,176.49,139,3.9
-37.5,177.08,5,3.9
-38.27,177.66,64,4.3
-40.08,176.54,68,3.8
-39.23,174.73,203,3.7
-37.57,177.09,2,3.8
-37.64,177.11,5,3.9
-37.52,177.14,7,4.1
-37.59,177.09,5,3.8
-37.6,177.1,5,4.3
-37.6,177.15,5,4.4
-37.62,177.11,5,4.2
-37.62,177.11,5,4
-37.59,177.15,5,4.1
-37.6,177.12,5,4
-37.58,177.07,27,4.1
-37.59,177.1,5,4.1
-37.6,177.1,5,3.8
-37.556,177.089,5,5.2
-37.89,177.22,91,3.7
-38.596,178.054,30.9,3.7
-37.98,176.16,190,3.9
-40.213,175.001,12,3.6
-37.92,175.7,258,4.2
-39.58,174.21,213,3.9
-38,176.27,149,3.8
-38.37,176,177,4.7
-38.57,175.72,183,3.8
-38.48,175.83,174,3.7
-38.55,175.97,135,4.6
-37.49,177.57,90,4.3
-39.597,177.19,32.7,4.1
-37.64,176.25,177,4
-37.63,176.49,196,3.8
-38.96,174.98,228,3.8
-37.42,176.21,273,4
-38.14,176.1,161,3.9
-39.18,174.75,216,4
-38.17,176.08,152,3.7
-37.9,176.21,196,4.2
-37.21,176.73,235,3.8
-38.66,175.72,149,3.9
-38.87,176.03,110,4.4
-38.6,175.92,119,4
-39.01,177.95,43,3.7
-37.76,177.59,45,4
-38.13,176.07,317,4
-39.58,177.18,59,3.8
-37.2,176.79,358.9,3.8
-38.14,176.65,125,3.7
-39.53,174.28,224,3.9
-38.88,175.19,217,4.1
-37.76,176.83,3,4.6
-37.84,176.81,3,3.8
-37.89,176.75,7,3.9
-38.19,176.21,156,3.9
-37.95,176.14,197,3.9
-39.06,175.75,116,3.8
-39.29,174.58,217,5
-39.27,177.64,31,4.2
-38.396,175.877,175.1,3.9
-39.44,177.03,31,4.1
-37.55,177.75,72,4.1
-39.5,177.14,31,3.7
-40.24,176.52,41,4
-37.81,176.79,141,3.8
-37.86,176.49,165,4
-38.28,175.77,194,4.2
-39.55,174.32,216,4.1
-38.97,175.08,205,4.1
-38.01,176.12,158,3.8
-38.89,175.4,162,3.9
-38.05,176.15,163,3.9
-38.62,175.72,162,4
-37.86,176.54,138,3.9
-37.72,176.35,221,3.7
-39.04,174.96,219,3.8
-38.3,175.95,178,4
-37.71,177.31,74,3.8
-39.26,174.78,207,3.8
-39.01,174.99,221,3.7
-38.24,175.95,183,4
-39.65,174.12,198,4.6
-38.51,176.19,133,3.8
-37.62,176.58,193,4.1
-38.33,175.98,183,3.7
-37.92,176.44,158,3.9
-39.22,177.71,29,4.1
-37.94,176.05,186,3.8
-40.065,175.095,12,3.6
-38.76,178.27,33,3.8
-39.03,174.96,226,4.4
-38.9,175.25,163,4.6
-37.83,177.33,63,4.1
-37.46,176.05,267,3.9
-37.74,176.24,176,3.8
-39.64,174.18,213,3.7
-37.8,176.77,1,4.2
-37.44,176.64,232,4.1
-40.12,174.95,12,3.8
-38.52,175.82,158,3.9
-37.84,176.77,5,3.7
-38.215,177.506,48.4,4.5
-38.65,175.51,187,4.2
-39.33,174.73,210,3.8
-38.4,176.2,143,4.4
-39.28,174.86,21,4.1
-38.69,175.95,114,3.9
-37.781,176.831,5,4.3
-37.77,176.83,5,4.2
-40.16,176.71,51,3.7
-39.84,177.11,45,3.8
-37.85,176.46,159,3.8
-38.13,176.14,155,3.9
-39.1,175.67,4,3.7
-38.84,178.34,34,4.2
-39.28,175.84,73,3.9
-37.58,176.05,294,4.1
-38.037,176.065,171.4,3.8
-37.63,176.18,188,3.7
-39.07,177.87,41,3.8
-37.52,176.49,228,3.8
-38.84,176.35,84,4
-38.29,175.69,270,3.9
-40.42,175.9,37,3.9
-37.78,176.77,10,3.9
-39.99,176.85,52,3.9
-37.37,176.69,297,4.4
-39.26,177.93,27.4,4.1
-38.94,178.31,45,3.7
-38.78,176.3,80,5
-38.15,176.24,150,4
-38.95,175.67,117,5.2
-37.68,176.3,216,3.6
-39.9,177.08,28,3.7
-38.87,178.13,48,3.8
-38.9,178.37,40,3.7
-38.89,178.34,33,3.9
-38.82,178.37,34,4.8
-38.32,175.97,171,3.9
-39,178.3,33,4.2
-38.84,178.3,25,3.8
-38.94,175.8,101,4.3
-38.9,178.36,41,3.7
-39.011,178.291,20,6.6
-38.37,175.88,159,4.3
-37.75,176.75,0,4.1
-38.34,178.12,30,3.7
-40.07,174.94,32,4
-40.07,174.93,32,3.7
-37.93,176.08,177,3.7
-37.78,176.82,5,3.7
-37.78,176.82,5,4.1
-39.21,175.25,142,4.2
-37.781,176.808,4.2,0
-40.02,176.74,46,4
-37.759,176.818,11.3,3.9
-38.46,178.05,59,4.2
-37.59,176.46,183,4
-38.04,177.66,72,3.8
-37.82,176.94,138,4
-39.272,175.867,86.8,3.9
-37.78,176.81,5,3.9
-37.22,176.74,140,4.8
-37.82,176.59,144,3.8
-38.37,175.67,173,4
-37.83,177.56,49,4.1
-40.52,175.95,18,4.2
-37.83,177.84,56,4
-37.743,177.066,5,4.1
-37.46,177.1,3,4.1
-37.43,177.07,29,3.7
-37.36,177.11,141,4
-39.85,176.97,43,3.7
-38.43,175.91,142,4.9
-37.95,176.91,125,4
-37.35,177.52,123,3.9
-38.52,175.01,308,3.8
-40,176.82,40,3.9
-38.12,176.47,144,3.9
-39.18,174.92,198,3.8
-39.54,174.36,158,4
-38.41,175.97,148,4.3
-39.18,174.84,215,4.9
-40.51,175.96,51,3.9
-37.64,177.21,88,3.9
-37.44,176.2,278,4.5
-40,176.88,48,3.9
-39.49,174.31,161,3.9
-37.78,176.81,5,4
-37.8,176.28,211,4.9
-37.84,176.24,206,4.5
-38.39,175.84,154,4
-37.23,177.07,257,4
-38.29,176.42,155,5.1
-37.73,176.34,191,4.1
-38.05,176.64,147,3.7
-37.773,176.819,2,3.9
-38.15,176.15,179,4.2
-37.41,176.69,186,3.9
-40.18,174.98,12,3.7
-37.84,176.15,282,4.1
-38.53,175.8,164,3.8
-37.58,176.24,272,4
-38.95,175.94,5,4.5
-37.79,176.82,1,4.1
-37.79,176.83,2,4.5
-37.78,176.83,2,5
-37.77,176.82,2,3.7
-37.09,176.87,224,3.7
-38.26,176.38,139,4.2
-37.76,176.79,5,4.3
-37.79,176.8,5,4.2
-37.78,176.82,2,3.7
-39.75,174.56,142,4.9
-38.65,175.38,218,3.8
-38.43,175.95,156,4.5
-38.2,175.59,188,3.9
-37.31,177.34,135,4
-38.45,175.95,167,4.3
-39.02,174.91,225,4.5
-38.56,175.76,156,4.5
-37.27,176.69,269,4.2
-38.36,175.99,174,4.2
-37.96,176.25,155,3.8
-40.18,176.55,63,3.7
-37.93,176.6,150,4.1
-38.38,176.01,159,4
-39.72,174.65,144,3.8
-38.25,176.27,130,3.9
-39.79,177,43,4
-37.14,176.93,243,3.7
-39.15,175.67,89,3.7
-39.1,174.93,221,4.1
-38.38,175.77,171,4
-38.39,177.56,64,4
-39.58,176.17,53,4.1
-37.33,177.3,140,3.9
-38.33,176.02,163,4.1
-39.18,174.89,218,4.5
-40.06,176.75,47,4.1
-39.62,174.05,231,3.8
-38.43,175.88,165,4.4
-37.32,176.75,201,4.5
-37.19,176.75,238,4.2
-37.28,177.02,257,4.9
-38.58,175.78,158,4
-38.2,177.81,53,4.1
-38.34,176.1,167,3.7
-38.53,176.12,136,3.8
-39.63,177.6,46,4
-38.25,176,197,3.9
-39.2,178.09,28,3.8
-38.15,175.94,179,4
